출발지,도착지,소요시간(분)
시나가와 수족관,쓰키지 수산시장,50.0
시나가와 수족관,스파 라쿠아,57.0
시나가와 수족관,도쿄 미드타운,53.0
시나가와 수족관,국립 서양 미술관,43.0
시나가와 수족관,도호 시네마즈 신주쿠,55.0
시나가와 수족관,신주쿠 골든 거리,57.0
시나가와 수족관,하마리큐 은사정원,44.0
시나가와 수족관,Shibuya Center-Street,44.0
시나가와 수족관,맥셀 아쿠아 파크 시나가와,30.0
시나가와 수족관,오다이바 자유의 여신상,48.0
시나가와 수족관,도쿄만 아쿠아라인 우미호타루,78.0
시나가와 수족관,구 이와사키 저택 정원,55.0
맥셀 아쿠아 파크 시나가와,도쿄 타워,23.0
맥셀 아쿠아 파크 시나가와,메이지 신궁,41.0
맥셀 아쿠아 파크 시나가와,메이지 신궁 외원,41.0
맥셀 아쿠아 파크 시나가와,도쿄 스카이트리,33.0
맥셀 아쿠아 파크 시나가와,도쿄 디즈니랜드,42.0
맥셀 아쿠아 파크 시나가와,센소지사,31.0
맥셀 아쿠아 파크 시나가와,고쿄 히가시 교엔,26.0
맥셀 아쿠아 파크 시나가와,도쿄 디즈니씨,58.0
맥셀 아쿠아 파크 시나가와,도쿄도청 전망대,39.0
맥셀 아쿠아 파크 시나가와,에도도쿄건축정원,65.0
맥셀 아쿠아 파크 시나가와,센소지 가미나리몬,26.0
맥셀 아쿠아 파크 시나가와,도쿄 국립신미술관,31.0
맥셀 아쿠아 파크 시나가와,시부야 스카이,23.0
맥셀 아쿠아 파크 시나가와,야나카긴자,33.0
맥셀 아쿠아 파크 시나가와,리쿠기엔,44.0
맥셀 아쿠아 파크 시나가와,롯폰기 힐스,28.0
맥셀 아쿠아 파크 시나가와,레인보우 브리지,inf
맥셀 아쿠아 파크 시나가와,나카미세도리,27.0
맥셀 아쿠아 파크 시나가와,간다 신사 (간다 묘진),20.0
맥셀 아쿠아 파크 시나가와,스미다 공원,25.0
맥셀 아쿠아 파크 시나가와,오다이바 해변공원,29.0
맥셀 아쿠아 파크 시나가와,모리 타워,30.0
맥셀 아쿠아 파크 시나가와,도쿄역,10.0
맥셀 아쿠아 파크 시나가와,도쿄돔,32.0
맥셀 아쿠아 파크 시나가와,도쿄 돔시티,30.0
맥셀 아쿠아 파크 시나가와,호피 거리,28.0
맥셀 아쿠아 파크 시나가와,아사쿠사 신사,36.0
맥셀 아쿠아 파크 시나가와,도쿄도 현대미술관,45.0
맥셀 아쿠아 파크 시나가와,긴자 식스,21.0
맥셀 아쿠아 파크 시나가와,도쿄 대학,24.0
맥셀 아쿠아 파크 시나가와,도쿄 빅사이트,36.0
맥셀 아쿠아 파크 시나가와,도쿄 국립 박물관,27.0
맥셀 아쿠아 파크 시나가와,조죠지,20.0
맥셀 아쿠아 파크 시나가와,시바 공원,17.0
맥셀 아쿠아 파크 시나가와,우에노 공원,23.0
맥셀 아쿠아 파크 시나가와,Shibuya Scramble Crossing,22.0
맥셀 아쿠아 파크 시나가와,신주쿠 교 엔,33.0
맥셀 아쿠아 파크 시나가와,도쿄 조이 폴리스,30.0
맥셀 아쿠아 파크 시나가와,킷데 마루노우치,18.0
맥셀 아쿠아 파크 시나가와,오모테산도 힐즈,30.0
맥셀 아쿠아 파크 시나가와,네즈 미술관,34.0
맥셀 아쿠아 파크 시나가와,아메요코 쇼핑가,29.0
맥셀 아쿠아 파크 시나가와,모리 미술관,34.0
맥셀 아쿠아 파크 시나가와,Tokyo Station Gallery,17.0
맥셀 아쿠아 파크 시나가와,Street Kart Tokyo Bay,50.0
맥셀 아쿠아 파크 시나가와,쓰키시마 몬자거리,31.0
맥셀 아쿠아 파크 시나가와,사쿠라 포토 스튜디오,33.0
맥셀 아쿠아 파크 시나가와,하네다국제공항,25.0
맥셀 아쿠아 파크 시나가와,도쿄 소라마치,40.0
맥셀 아쿠아 파크 시나가와,미쓰비시1호관미술관,23.0
맥셀 아쿠아 파크 시나가와,도쿄도 미술관,27.0
맥셀 아쿠아 파크 시나가와,다이마루 백화점 도쿄점,13.0
맥셀 아쿠아 파크 시나가와,미타카의 숲 지브리 미술관,56.0
맥셀 아쿠아 파크 시나가와,도쿄 국립 근대 미술관,30.0
맥셀 아쿠아 파크 시나가와,빅카메라 유라쿠초점,19.0
맥셀 아쿠아 파크 시나가와,네즈신사,37.0
맥셀 아쿠아 파크 시나가와,센가쿠 절,9.0
맥셀 아쿠아 파크 시나가와,쓰키지 수산시장,27.0
맥셀 아쿠아 파크 시나가와,스파 라쿠아,34.0
맥셀 아쿠아 파크 시나가와,도쿄 미드타운,28.0
맥셀 아쿠아 파크 시나가와,국립 서양 미술관,22.0
맥셀 아쿠아 파크 시나가와,도호 시네마즈 신주쿠,36.0
맥셀 아쿠아 파크 시나가와,신주쿠 골든 거리,38.0
맥셀 아쿠아 파크 시나가와,하마리큐 은사정원,27.0
맥셀 아쿠아 파크 시나가와,Shibuya Center-Street,23.0
맥셀 아쿠아 파크 시나가와,시나가와 수족관,29.0
맥셀 아쿠아 파크 시나가와,오다이바 자유의 여신상,30.0
맥셀 아쿠아 파크 시나가와,도쿄만 아쿠아라인 우미호타루,72.0
맥셀 아쿠아 파크 시나가와,구 이와사키 저택 정원,33.0
오다이바 자유의 여신상,도쿄 타워,40.0
오다이바 자유의 여신상,메이지 신궁,58.0
오다이바 자유의 여신상,메이지 신궁 외원,41.0
오다이바 자유의 여신상,도쿄 스카이트리,47.0
오다이바 자유의 여신상,도쿄 디즈니랜드,35.0
오다이바 자유의 여신상,센소지사,48.0
오다이바 자유의 여신상,고쿄 히가시 교엔,43.0
오다이바 자유의 여신상,도쿄 디즈니씨,49.0
오다이바 자유의 여신상,도쿄도청 전망대,53.0
오다이바 자유의 여신상,에도도쿄건축정원,88.0
오다이바 자유의 여신상,센소지 가미나리몬,48.0
오다이바 자유의 여신상,도쿄 국립신미술관,42.0
오다이바 자유의 여신상,시부야 스카이,41.0
오다이바 자유의 여신상,야나카긴자,51.0
오다이바 자유의 여신상,리쿠기엔,61.0
오다이바 자유의 여신상,롯폰기 힐스,41.0
오다이바 자유의 여신상,레인보우 브리지,0.0
오다이바 자유의 여신상,나카미세도리,49.0
오다이바 자유의 여신상,간다 신사 (간다 묘진),44.0
오다이바 자유의 여신상,스미다 공원,48.0
오다이바 자유의 여신상,오다이바 해변공원,0.0
오다이바 자유의 여신상,모리 타워,44.0
오다이바 자유의 여신상,도쿄역,31.0
오다이바 자유의 여신상,도쿄돔,48.0
오다이바 자유의 여신상,도쿄 돔시티,47.0
오다이바 자유의 여신상,호피 거리,54.0
오다이바 자유의 여신상,아사쿠사 신사,53.0
오다이바 자유의 여신상,도쿄도 현대미술관,48.0
오다이바 자유의 여신상,긴자 식스,31.0
오다이바 자유의 여신상,도쿄 대학,50.0
오다이바 자유의 여신상,도쿄 빅사이트,15.0
오다이바 자유의 여신상,도쿄 국립 박물관,48.0
오다이바 자유의 여신상,조죠지,36.0
오다이바 자유의 여신상,시바 공원,35.0
오다이바 자유의 여신상,우에노 공원,43.0
오다이바 자유의 여신상,Shibuya Scramble Crossing,40.0
오다이바 자유의 여신상,신주쿠 교 엔,46.0
오다이바 자유의 여신상,도쿄 조이 폴리스,0.0
오다이바 자유의 여신상,킷데 마루노우치,37.0
오다이바 자유의 여신상,오모테산도 힐즈,45.0
오다이바 자유의 여신상,네즈 미술관,49.0
오다이바 자유의 여신상,아메요코 쇼핑가,44.0
오다이바 자유의 여신상,모리 미술관,47.0
오다이바 자유의 여신상,Tokyo Station Gallery,34.0
오다이바 자유의 여신상,Street Kart Tokyo Bay,41.0
오다이바 자유의 여신상,쓰키시마 몬자거리,33.0
오다이바 자유의 여신상,사쿠라 포토 스튜디오,49.0
오다이바 자유의 여신상,하네다국제공항,46.0
오다이바 자유의 여신상,도쿄 소라마치,53.0
오다이바 자유의 여신상,미쓰비시1호관미술관,34.0
오다이바 자유의 여신상,도쿄도 미술관,50.0
오다이바 자유의 여신상,다이마루 백화점 도쿄점,39.0
오다이바 자유의 여신상,미타카의 숲 지브리 미술관,73.0
오다이바 자유의 여신상,도쿄 국립 근대 미술관,44.0
오다이바 자유의 여신상,빅카메라 유라쿠초점,33.0
오다이바 자유의 여신상,네즈신사,55.0
오다이바 자유의 여신상,센가쿠 절,37.0
오다이바 자유의 여신상,쓰키지 수산시장,31.0
오다이바 자유의 여신상,스파 라쿠아,52.0
오다이바 자유의 여신상,도쿄 미드타운,39.0
오다이바 자유의 여신상,국립 서양 미술관,44.0
오다이바 자유의 여신상,도호 시네마즈 신주쿠,50.0
오다이바 자유의 여신상,신주쿠 골든 거리,51.0
오다이바 자유의 여신상,하마리큐 은사정원,28.0
오다이바 자유의 여신상,Shibuya Center-Street,41.0
오다이바 자유의 여신상,시나가와 수족관,46.0
오다이바 자유의 여신상,맥셀 아쿠아 파크 시나가와,42.0
오다이바 자유의 여신상,도쿄만 아쿠아라인 우미호타루,105.0
오다이바 자유의 여신상,구 이와사키 저택 정원,48.0
도쿄만 아쿠아라인 우미호타루,도쿄 타워,97.0
도쿄만 아쿠아라인 우미호타루,메이지 신궁,11.0
도쿄만 아쿠아라인 우미호타루,메이지 신궁 외원,94.0
도쿄만 아쿠아라인 우미호타루,도쿄 스카이트리,94.0
도쿄만 아쿠아라인 우미호타루,도쿄 디즈니랜드,94.0
도쿄만 아쿠아라인 우미호타루,센소지사,91.0
도쿄만 아쿠아라인 우미호타루,고쿄 히가시 교엔,82.0
도쿄만 아쿠아라인 우미호타루,도쿄 디즈니씨,108.0
도쿄만 아쿠아라인 우미호타루,도쿄도청 전망대,103.0
도쿄만 아쿠아라인 우미호타루,에도도쿄건축정원,132.0
도쿄만 아쿠아라인 우미호타루,센소지 가미나리몬,91.0
도쿄만 아쿠아라인 우미호타루,도쿄 국립신미술관,92.0
도쿄만 아쿠아라인 우미호타루,시부야 스카이,97.0
도쿄만 아쿠아라인 우미호타루,야나카긴자,90.0
도쿄만 아쿠아라인 우미호타루,리쿠기엔,97.0
도쿄만 아쿠아라인 우미호타루,롯폰기 힐스,93.0
도쿄만 아쿠아라인 우미호타루,레인보우 브리지,107.0
도쿄만 아쿠아라인 우미호타루,나카미세도리,92.0
도쿄만 아쿠아라인 우미호타루,간다 신사 (간다 묘진),83.0
도쿄만 아쿠아라인 우미호타루,스미다 공원,91.0
도쿄만 아쿠아라인 우미호타루,오다이바 해변공원,99.0
도쿄만 아쿠아라인 우미호타루,모리 타워,96.0
도쿄만 아쿠아라인 우미호타루,도쿄역,63.0
도쿄만 아쿠아라인 우미호타루,도쿄돔,89.0
도쿄만 아쿠아라인 우미호타루,도쿄 돔시티,85.0
도쿄만 아쿠아라인 우미호타루,호피 거리,94.0
도쿄만 아쿠아라인 우미호타루,아사쿠사 신사,95.0
도쿄만 아쿠아라인 우미호타루,도쿄도 현대미술관,100.0
도쿄만 아쿠아라인 우미호타루,긴자 식스,79.0
도쿄만 아쿠아라인 우미호타루,도쿄 대학,90.0
도쿄만 아쿠아라인 우미호타루,도쿄 빅사이트,105.0
도쿄만 아쿠아라인 우미호타루,도쿄 국립 박물관,84.0
도쿄만 아쿠아라인 우미호타루,조죠지,89.0
도쿄만 아쿠아라인 우미호타루,시바 공원,89.0
도쿄만 아쿠아라인 우미호타루,우에노 공원,79.0
도쿄만 아쿠아라인 우미호타루,Shibuya Scramble Crossing,98.0
도쿄만 아쿠아라인 우미호타루,신주쿠 교 엔,94.0
도쿄만 아쿠아라인 우미호타루,도쿄 조이 폴리스,102.0
도쿄만 아쿠아라인 우미호타루,킷데 마루노우치,70.0
도쿄만 아쿠아라인 우미호타루,오모테산도 힐즈,94.0
도쿄만 아쿠아라인 우미호타루,네즈 미술관,98.0
도쿄만 아쿠아라인 우미호타루,아메요코 쇼핑가,80.0
도쿄만 아쿠아라인 우미호타루,모리 미술관,99.0
도쿄만 아쿠아라인 우미호타루,Tokyo Station Gallery,83.0
도쿄만 아쿠아라인 우미호타루,Street Kart Tokyo Bay,102.0
도쿄만 아쿠아라인 우미호타루,쓰키시마 몬자거리,96.0
도쿄만 아쿠아라인 우미호타루,사쿠라 포토 스튜디오,92.0
도쿄만 아쿠아라인 우미호타루,하네다국제공항,50.0
도쿄만 아쿠아라인 우미호타루,도쿄 소라마치,99.0
도쿄만 아쿠아라인 우미호타루,미쓰비시1호관미술관,79.0
도쿄만 아쿠아라인 우미호타루,도쿄도 미술관,83.0
도쿄만 아쿠아라인 우미호타루,다이마루 백화점 도쿄점,65.0
도쿄만 아쿠아라인 우미호타루,미타카의 숲 지브리 미술관,115.0
도쿄만 아쿠아라인 우미호타루,도쿄 국립 근대 미술관,86.0
도쿄만 아쿠아라인 우미호타루,빅카메라 유라쿠초점,75.0
도쿄만 아쿠아라인 우미호타루,네즈신사,99.0
도쿄만 아쿠아라인 우미호타루,센가쿠 절,92.0
도쿄만 아쿠아라인 우미호타루,쓰키지 수산시장,89.0
도쿄만 아쿠아라인 우미호타루,스파 라쿠아,89.0
도쿄만 아쿠아라인 우미호타루,도쿄 미드타운,97.0
도쿄만 아쿠아라인 우미호타루,국립 서양 미술관,78.0
도쿄만 아쿠아라인 우미호타루,도호 시네마즈 신주쿠,98.0
도쿄만 아쿠아라인 우미호타루,신주쿠 골든 거리,96.0
도쿄만 아쿠아라인 우미호타루,하마리큐 은사정원,90.0
도쿄만 아쿠아라인 우미호타루,Shibuya Center-Street,95.0
도쿄만 아쿠아라인 우미호타루,시나가와 수족관,91.0
도쿄만 아쿠아라인 우미호타루,맥셀 아쿠아 파크 시나가와,81.0
도쿄만 아쿠아라인 우미호타루,오다이바 자유의 여신상,101.0
도쿄만 아쿠아라인 우미호타루,구 이와사키 저택 정원,87.0
구 이와사키 저택 정원,도쿄 타워,30.0
구 이와사키 저택 정원,메이지 신궁,43.0
구 이와사키 저택 정원,메이지 신궁 외원,31.0
구 이와사키 저택 정원,도쿄 스카이트리,22.0
구 이와사키 저택 정원,도쿄 디즈니랜드,43.0
구 이와사키 저택 정원,센소지사,17.0
구 이와사키 저택 정원,고쿄 히가시 교엔,12.0
구 이와사키 저택 정원,도쿄 디즈니씨,57.0
구 이와사키 저택 정원,도쿄도청 전망대,36.0
구 이와사키 저택 정원,에도도쿄건축정원,73.0
구 이와사키 저택 정원,센소지 가미나리몬,17.0
구 이와사키 저택 정원,도쿄 국립신미술관,21.0
구 이와사키 저택 정원,시부야 스카이,29.0
구 이와사키 저택 정원,야나카긴자,12.0
구 이와사키 저택 정원,리쿠기엔,22.0
구 이와사키 저택 정원,롯폰기 힐스,26.0
구 이와사키 저택 정원,레인보우 브리지,51.0
구 이와사키 저택 정원,나카미세도리,18.0
구 이와사키 저택 정원,간다 신사 (간다 묘진),0.0
구 이와사키 저택 정원,스미다 공원,17.0
구 이와사키 저택 정원,오다이바 해변공원,43.0
구 이와사키 저택 정원,모리 타워,29.0
구 이와사키 저택 정원,도쿄역,13.0
구 이와사키 저택 정원,도쿄돔,14.0
구 이와사키 저택 정원,도쿄 돔시티,16.0
구 이와사키 저택 정원,호피 거리,21.0
구 이와사키 저택 정원,아사쿠사 신사,21.0
구 이와사키 저택 정원,도쿄도 현대미술관,32.0
구 이와사키 저택 정원,긴자 식스,21.0
구 이와사키 저택 정원,도쿄 대학,0.0
구 이와사키 저택 정원,도쿄 빅사이트,48.0
구 이와사키 저택 정원,도쿄 국립 박물관,0.0
구 이와사키 저택 정원,조죠지,28.0
구 이와사키 저택 정원,시바 공원,24.0
구 이와사키 저택 정원,우에노 공원,0.0
구 이와사키 저택 정원,Shibuya Scramble Crossing,29.0
구 이와사키 저택 정원,신주쿠 교 엔,30.0
구 이와사키 저택 정원,도쿄 조이 폴리스,45.0
구 이와사키 저택 정원,킷데 마루노우치,14.0
구 이와사키 저택 정원,오모테산도 힐즈,25.0
구 이와사키 저택 정원,네즈 미술관,30.0
구 이와사키 저택 정원,아메요코 쇼핑가,7.0
구 이와사키 저택 정원,모리 미술관,31.0
구 이와사키 저택 정원,Tokyo Station Gallery,18.0
구 이와사키 저택 정원,Street Kart Tokyo Bay,50.0
구 이와사키 저택 정원,쓰키시마 몬자거리,27.0
구 이와사키 저택 정원,사쿠라 포토 스튜디오,19.0
구 이와사키 저택 정원,하네다국제공항,45.0
구 이와사키 저택 정원,도쿄 소라마치,23.0
구 이와사키 저택 정원,미쓰비시1호관미술관,14.0
구 이와사키 저택 정원,도쿄도 미술관,0.0
구 이와사키 저택 정원,다이마루 백화점 도쿄점,21.0
구 이와사키 저택 정원,미타카의 숲 지브리 미술관,52.0
구 이와사키 저택 정원,도쿄 국립 근대 미술관,18.0
구 이와사키 저택 정원,빅카메라 유라쿠초점,17.0
구 이와사키 저택 정원,네즈신사,11.0
구 이와사키 저택 정원,센가쿠 절,29.0
구 이와사키 저택 정원,쓰키지 수산시장,26.0
구 이와사키 저택 정원,스파 라쿠아,15.0
구 이와사키 저택 정원,도쿄 미드타운,25.0
구 이와사키 저택 정원,국립 서양 미술관,12.0
구 이와사키 저택 정원,도호 시네마즈 신주쿠,36.0
구 이와사키 저택 정원,신주쿠 골든 거리,34.0
